study,subject,session,phase,condition,file,file_name,character_index,inferred_target_code,inferred_target_label,target_flash_count,majority_count,majority_agreement,segmentation
StudyE,E_02,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_02/SE001/Train/CB/E_02_SE001_CB_Train06.edf,E_02_SE001_CB_Train06.edf,3,34,7,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_02,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_02/SE001/Train/CB/E_02_SE001_CB_Train06.edf,E_02_SE001_CB_Train06.edf,4,31,4,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_02,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_02/SE001/Train/CB/E_02_SE001_CB_Train06.edf,E_02_SE001_CB_Train06.edf,5,29,2,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_02,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_02/SE001/Train/CB/E_02_SE001_CB_Train06.edf,E_02_SE001_CB_Train06.edf,6,37,0,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_03,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Test/CB/E_03_SE001_CB_Test01.edf,E_03_SE001_CB_Test01.edf,1,9,I,10,8,0.8,fixed_blocks_10_target_flashes
StudyE,E_03,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Test/CB/E_03_SE001_CB_Test01.edf,E_03_SE001_CB_Test01.edf,2,13,M,10,3,0.3,fixed_blocks_10_target_flashes
StudyE,E_03,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Test/CB/E_03_SE001_CB_Test02.edf,E_03_SE001_CB_Test02.edf,1,15,O,10,5,0.5,fixed_blocks_10_target_flashes
StudyE,E_03,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Test/CB/E_03_SE001_CB_Test03.edf,E_03_SE001_CB_Test03.edf,1,4,D,10,3,0.3,fixed_blocks_10_target_flashes
StudyE,E_03,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Test/CB/E_03_SE001_CB_Test03.edf,E_03_SE001_CB_Test03.edf,2,14,N,10,4,0.4,fixed_blocks_10_target_flashes
StudyE,E_03,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Test/CB/E_03_SE001_CB_Test04.edf,E_03_SE001_CB_Test04.edf,1,6,F,10,4,0.4,fixed_blocks_10_target_flashes
StudyE,E_03,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Test/CB/E_03_SE001_CB_Test05.edf,E_03_SE001_CB_Test05.edf,1,4,D,10,5,0.5,fixed_blocks_10_target_flashes
StudyE,E_03,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Test/CB/E_03_SE001_CB_Test05.edf,E_03_SE001_CB_Test05.edf,2,13,M,10,4,0.4,fixed_blocks_10_target_flashes
StudyE,E_03,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Train/CB/E_03_SE001_CB_Train01.edf,E_03_SE001_CB_Train01.edf,1,21,U,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_03,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Train/CB/E_03_SE001_CB_Train01.edf,E_03_SE001_CB_Train01.edf,2,19,S,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_03,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Train/CB/E_03_SE001_CB_Train01.edf,E_03_SE001_CB_Train01.edf,3,5,E,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_03,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Train/CB/E_03_SE001_CB_Train01.edf,E_03_SE001_CB_Train01.edf,4,6,F,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_03,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Train/CB/E_03_SE001_CB_Train01.edf,E_03_SE001_CB_Train01.edf,5,21,U,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_03,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Train/CB/E_03_SE001_CB_Train01.edf,E_03_SE001_CB_Train01.edf,6,12,L,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_03,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Train/CB/E_03_SE001_CB_Train02.edf,E_03_SE001_CB_Train02.edf,1,2,B,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_03,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Train/CB/E_03_SE001_CB_Train02.edf,E_03_SE001_CB_Train02.edf,2,5,E,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_03,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Train/CB/E_03_SE001_CB_Train02.edf,E_03_SE001_CB_Train02.edf,3,8,H,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_03,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Train/CB/E_03_SE001_CB_Train02.edf,E_03_SE001_CB_Train02.edf,4,9,I,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_03,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Train/CB/E_03_SE001_CB_Train02.edf,E_03_SE001_CB_Train02.edf,5,14,N,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_03,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Train/CB/E_03_SE001_CB_Train02.edf,E_03_SE001_CB_Train02.edf,6,4,D,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_03,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Train/CB/E_03_SE001_CB_Train03.edf,E_03_SE001_CB_Train03.edf,1,7,G,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_03,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Train/CB/E_03_SE001_CB_Train03.edf,E_03_SE001_CB_Train03.edf,2,15,O,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_03,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Train/CB/E_03_SE001_CB_Train03.edf,E_03_SE001_CB_Train03.edf,3,16,P,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_03,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Train/CB/E_03_SE001_CB_Train03.edf,E_03_SE001_CB_Train03.edf,4,8,H,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_03,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Train/CB/E_03_SE001_CB_Train03.edf,E_03_SE001_CB_Train03.edf,5,5,E,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_03,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Train/CB/E_03_SE001_CB_Train03.edf,E_03_SE001_CB_Train03.edf,6,18,R,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_03,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Train/CB/E_03_SE001_CB_Train04.edf,E_03_SE001_CB_Train04.edf,1,19,S,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_03,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Train/CB/E_03_SE001_CB_Train04.edf,E_03_SE001_CB_Train04.edf,2,16,P,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_03,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Train/CB/E_03_SE001_CB_Train04.edf,E_03_SE001_CB_Train04.edf,3,18,R,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_03,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Train/CB/E_03_SE001_CB_Train04.edf,E_03_SE001_CB_Train04.edf,4,5,E,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_03,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Train/CB/E_03_SE001_CB_Train04.edf,E_03_SE001_CB_Train04.edf,5,1,A,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_03,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Train/CB/E_03_SE001_CB_Train04.edf,E_03_SE001_CB_Train04.edf,6,4,D,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_03,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Train/CB/E_03_SE001_CB_Train05.edf,E_03_SE001_CB_Train05.edf,1,16,P,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_03,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Train/CB/E_03_SE001_CB_Train05.edf,E_03_SE001_CB_Train05.edf,2,15,O,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_03,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Train/CB/E_03_SE001_CB_Train05.edf,E_03_SE001_CB_Train05.edf,3,23,W,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_03,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Train/CB/E_03_SE001_CB_Train05.edf,E_03_SE001_CB_Train05.edf,4,5,E,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_03,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Train/CB/E_03_SE001_CB_Train05.edf,E_03_SE001_CB_Train05.edf,5,18,R,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_03,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Train/CB/E_03_SE001_CB_Train05.edf,E_03_SE001_CB_Train05.edf,6,19,S,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_03,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Train/CB/E_03_SE001_CB_Train06.edf,E_03_SE001_CB_Train06.edf,1,37,0,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_03,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Train/CB/E_03_SE001_CB_Train06.edf,E_03_SE001_CB_Train06.edf,2,36,9,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_03,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Train/CB/E_03_SE001_CB_Train06.edf,E_03_SE001_CB_Train06.edf,3,31,4,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_03,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Train/CB/E_03_SE001_CB_Train06.edf,E_03_SE001_CB_Train06.edf,4,29,2,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_03,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Train/CB/E_03_SE001_CB_Train06.edf,E_03_SE001_CB_Train06.edf,5,30,3,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_03,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Train/CB/E_03_SE001_CB_Train06.edf,E_03_SE001_CB_Train06.edf,6,37,0,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Test/CB/E_04_SE001_CB_Test01.edf,E_04_SE001_CB_Test01.edf,1,18,R,10,6,0.6,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Test/CB/E_04_SE001_CB_Test01.edf,E_04_SE001_CB_Test01.edf,2,1,A,10,7,0.7,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Test/CB/E_04_SE001_CB_Test01.edf,E_04_SE001_CB_Test01.edf,3,14,N,10,6,0.6,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Test/CB/E_04_SE001_CB_Test01.edf,E_04_SE001_CB_Test01.edf,4,7,G,10,8,0.8,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Test/CB/E_04_SE001_CB_Test02.edf,E_04_SE001_CB_Test02.edf,1,7,G,10,6,0.6,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Test/CB/E_04_SE001_CB_Test02.edf,E_04_SE001_CB_Test02.edf,2,1,A,10,4,0.4,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Test/CB/E_04_SE001_CB_Test02.edf,E_04_SE001_CB_Test02.edf,3,4,D,10,5,0.5,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Test/CB/E_04_SE001_CB_Test03.edf,E_04_SE001_CB_Test03.edf,1,18,R,10,6,0.6,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Test/CB/E_04_SE001_CB_Test03.edf,E_04_SE001_CB_Test03.edf,2,14,N,10,4,0.4,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Test/CB/E_04_SE001_CB_Test04.edf,E_04_SE001_CB_Test04.edf,1,6,F,10,4,0.4,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Test/CB/E_04_SE001_CB_Test04.edf,E_04_SE001_CB_Test04.edf,2,11,K,10,6,0.6,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Test/CB/E_04_SE001_CB_Test05.edf,E_04_SE001_CB_Test05.edf,1,7,G,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Test/CB/E_04_SE001_CB_Test05.edf,E_04_SE001_CB_Test05.edf,2,15,O,10,6,0.6,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Test/CB/E_04_SE001_CB_Test05.edf,E_04_SE001_CB_Test05.edf,3,2,B,10,8,0.8,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Test/CB/E_04_SE001_CB_Test05.edf,E_04_SE001_CB_Test05.edf,4,9,I,10,5,0.5,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Train/CB/E_04_SE001_CB_Train01.edf,E_04_SE001_CB_Train01.edf,1,13,M,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Train/CB/E_04_SE001_CB_Train01.edf,E_04_SE001_CB_Train01.edf,2,5,E,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Train/CB/E_04_SE001_CB_Train01.edf,E_04_SE001_CB_Train01.edf,3,13,M,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Train/CB/E_04_SE001_CB_Train01.edf,E_04_SE001_CB_Train01.edf,4,2,B,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Train/CB/E_04_SE001_CB_Train01.edf,E_04_SE001_CB_Train01.edf,5,5,E,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Train/CB/E_04_SE001_CB_Train01.edf,E_04_SE001_CB_Train01.edf,6,18,R,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Train/CB/E_04_SE001_CB_Train02.edf,E_04_SE001_CB_Train02.edf,1,9,I,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Train/CB/E_04_SE001_CB_Train02.edf,E_04_SE001_CB_Train02.edf,2,14,N,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Train/CB/E_04_SE001_CB_Train02.edf,E_04_SE001_CB_Train02.edf,3,19,S,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Train/CB/E_04_SE001_CB_Train02.edf,E_04_SE001_CB_Train02.edf,4,9,I,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Train/CB/E_04_SE001_CB_Train02.edf,E_04_SE001_CB_Train02.edf,5,4,D,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Train/CB/E_04_SE001_CB_Train02.edf,E_04_SE001_CB_Train02.edf,6,5,E,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Train/CB/E_04_SE001_CB_Train03.edf,E_04_SE001_CB_Train03.edf,1,9,I,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Train/CB/E_04_SE001_CB_Train03.edf,E_04_SE001_CB_Train03.edf,2,13,M,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Train/CB/E_04_SE001_CB_Train03.edf,E_04_SE001_CB_Train03.edf,3,16,P,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Train/CB/E_04_SE001_CB_Train03.edf,E_04_SE001_CB_Train03.edf,4,1,A,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Train/CB/E_04_SE001_CB_Train03.edf,E_04_SE001_CB_Train03.edf,5,3,C,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Train/CB/E_04_SE001_CB_Train03.edf,E_04_SE001_CB_Train03.edf,6,20,T,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Train/CB/E_04_SE001_CB_Train04.edf,E_04_SE001_CB_Train04.edf,1,19,S,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Train/CB/E_04_SE001_CB_Train04.edf,E_04_SE001_CB_Train04.edf,2,9,I,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Train/CB/E_04_SE001_CB_Train04.edf,E_04_SE001_CB_Train04.edf,3,13,M,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Train/CB/E_04_SE001_CB_Train04.edf,E_04_SE001_CB_Train04.edf,4,16,P,10,10,1.0,fixed_blocks_10_target_flashes
