study,subject,session,phase,condition,file,relative_path,file_name,sfreq_hz,duration_sec,channel_count,eeg_channel_count,aux_channel_count,grid_rows,grid_cols,grid_cell_count,missing_grid_cells,event_count,target_flash_count,non_target_flash_count,target_fraction,unique_stimulus_codes,min_stimulus_code,max_stimulus_code,inferred_character_count,is_adaptive_condition,missing_event_channels
StudyD,D_10,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_10/SE001/Test/DynBigram/D_10_SE001_DynBigram_Test05.edf,bigP3BCI-data/StudyD/D_10/SE001/Test/DynBigram/D_10_SE001_DynBigram_Test05.edf,D_10_SE001_DynBigram_Test05.edf,256.0,56.0,114,32,82,9,8,72,0,216,27,189,0.125,17,1,17,1,True,
StudyD,D_10,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_10/SE001/Test/DynBigram/D_10_SE001_DynBigram_Test07.edf,bigP3BCI-data/StudyD/D_10/SE001/Test/DynBigram/D_10_SE001_DynBigram_Test07.edf,D_10_SE001_DynBigram_Test07.edf,256.0,63.125,114,32,82,9,8,72,0,273,30,243,0.10989010989010989,17,1,17,1,True,
StudyD,D_10,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_10/SE001/Train/RC/D_10_SE001_RC_Train01.edf,bigP3BCI-data/StudyD/D_10/SE001/Train/RC/D_10_SE001_RC_Train01.edf,D_10_SE001_RC_Train01.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_10,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_10/SE001/Train/RC/D_10_SE001_RC_Train02.edf,bigP3BCI-data/StudyD/D_10/SE001/Train/RC/D_10_SE001_RC_Train02.edf,D_10_SE001_RC_Train02.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_10,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_10/SE001/Train/RC/D_10_SE001_RC_Train03.edf,bigP3BCI-data/StudyD/D_10/SE001/Train/RC/D_10_SE001_RC_Train03.edf,D_10_SE001_RC_Train03.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_10,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_10/SE001/Train/RC/D_10_SE001_RC_Train04.edf,bigP3BCI-data/StudyD/D_10/SE001/Train/RC/D_10_SE001_RC_Train04.edf,D_10_SE001_RC_Train04.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_10,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_10/SE001/Train/RC/D_10_SE001_RC_Train05.edf,bigP3BCI-data/StudyD/D_10/SE001/Train/RC/D_10_SE001_RC_Train05.edf,D_10_SE001_RC_Train05.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_10,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_10/SE001/Train/RC/D_10_SE001_RC_Train06.edf,bigP3BCI-data/StudyD/D_10/SE001/Train/RC/D_10_SE001_RC_Train06.edf,D_10_SE001_RC_Train06.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_11,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_11/SE001/Test/Dyn/D_11_SE001_Dyn_Test01.edf,bigP3BCI-data/StudyD/D_11/SE001/Test/Dyn/D_11_SE001_Dyn_Test01.edf,D_11_SE001_Dyn_Test01.edf,256.0,118.375,114,32,82,9,8,72,0,715,83,632,0.11608391608391608,17,1,17,1,True,
StudyD,D_11,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_11/SE001/Test/Dyn/D_11_SE001_Dyn_Test02.edf,bigP3BCI-data/StudyD/D_11/SE001/Test/Dyn/D_11_SE001_Dyn_Test02.edf,D_11_SE001_Dyn_Test02.edf,256.0,131.875,114,32,82,9,8,72,0,823,97,726,0.11786148238153099,17,1,17,1,True,
StudyD,D_11,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_11/SE001/Test/Dyn/D_11_SE001_Dyn_Test03.edf,bigP3BCI-data/StudyD/D_11/SE001/Test/Dyn/D_11_SE001_Dyn_Test03.edf,D_11_SE001_Dyn_Test03.edf,256.0,122.25,114,32,82,9,8,72,0,746,86,660,0.11528150134048257,17,1,17,1,True,
StudyD,D_11,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_11/SE001/Test/Dyn/D_11_SE001_Dyn_Test04.edf,bigP3BCI-data/StudyD/D_11/SE001/Test/Dyn/D_11_SE001_Dyn_Test04.edf,D_11_SE001_Dyn_Test04.edf,256.0,125.125,114,32,82,9,8,72,0,769,89,680,0.11573472041612484,17,1,17,1,True,
StudyD,D_11,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_11/SE001/Test/Dyn/D_11_SE001_Dyn_Test05.edf,bigP3BCI-data/StudyD/D_11/SE001/Test/Dyn/D_11_SE001_Dyn_Test05.edf,D_11_SE001_Dyn_Test05.edf,256.0,131.125,114,32,82,9,8,72,0,817,97,720,0.11872705018359853,17,1,17,1,True,
StudyD,D_11,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_11/SE001/Test/Dyn/D_11_SE001_Dyn_Test06.edf,bigP3BCI-data/StudyD/D_11/SE001/Test/Dyn/D_11_SE001_Dyn_Test06.edf,D_11_SE001_Dyn_Test06.edf,256.0,137.5,114,32,82,9,8,72,0,868,101,767,0.11635944700460829,17,1,17,1,True,
StudyD,D_11,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_11/SE001/Test/DynBigram/D_11_SE001_DynBigram_Test01.edf,bigP3BCI-data/StudyD/D_11/SE001/Test/DynBigram/D_11_SE001_DynBigram_Test01.edf,D_11_SE001_DynBigram_Test01.edf,256.0,115.625,114,32,82,9,8,72,0,693,84,609,0.12121212121212122,17,1,17,1,True,
StudyD,D_11,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_11/SE001/Test/DynBigram/D_11_SE001_DynBigram_Test02.edf,bigP3BCI-data/StudyD/D_11/SE001/Test/DynBigram/D_11_SE001_DynBigram_Test02.edf,D_11_SE001_DynBigram_Test02.edf,256.0,126.375,114,32,82,9,8,72,0,779,91,688,0.11681643132220795,17,1,17,1,True,
StudyD,D_11,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_11/SE001/Test/DynBigram/D_11_SE001_DynBigram_Test03.edf,bigP3BCI-data/StudyD/D_11/SE001/Test/DynBigram/D_11_SE001_DynBigram_Test03.edf,D_11_SE001_DynBigram_Test03.edf,256.0,101.75,114,32,82,9,8,72,0,582,67,515,0.11512027491408934,17,1,17,1,True,
StudyD,D_11,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_11/SE001/Test/DynBigram/D_11_SE001_DynBigram_Test04.edf,bigP3BCI-data/StudyD/D_11/SE001/Test/DynBigram/D_11_SE001_DynBigram_Test04.edf,D_11_SE001_DynBigram_Test04.edf,256.0,111.0,114,32,82,9,8,72,0,656,77,579,0.1173780487804878,17,1,17,1,True,
StudyD,D_11,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_11/SE001/Test/DynBigram/D_11_SE001_DynBigram_Test05.edf,bigP3BCI-data/StudyD/D_11/SE001/Test/DynBigram/D_11_SE001_DynBigram_Test05.edf,D_11_SE001_DynBigram_Test05.edf,256.0,120.5,114,32,82,9,8,72,0,732,87,645,0.11885245901639344,17,1,17,1,True,
StudyD,D_11,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_11/SE001/Test/DynBigram/D_11_SE001_DynBigram_Test06.edf,bigP3BCI-data/StudyD/D_11/SE001/Test/DynBigram/D_11_SE001_DynBigram_Test06.edf,D_11_SE001_DynBigram_Test06.edf,256.0,146.0,114,32,82,9,8,72,0,936,110,826,0.11752136752136752,17,1,17,1,True,
StudyD,D_11,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_11/SE001/Train/RC/D_11_SE001_RC_Train01.edf,bigP3BCI-data/StudyD/D_11/SE001/Train/RC/D_11_SE001_RC_Train01.edf,D_11_SE001_RC_Train01.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_11,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_11/SE001/Train/RC/D_11_SE001_RC_Train02.edf,bigP3BCI-data/StudyD/D_11/SE001/Train/RC/D_11_SE001_RC_Train02.edf,D_11_SE001_RC_Train02.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_11,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_11/SE001/Train/RC/D_11_SE001_RC_Train03.edf,bigP3BCI-data/StudyD/D_11/SE001/Train/RC/D_11_SE001_RC_Train03.edf,D_11_SE001_RC_Train03.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_11,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_11/SE001/Train/RC/D_11_SE001_RC_Train04.edf,bigP3BCI-data/StudyD/D_11/SE001/Train/RC/D_11_SE001_RC_Train04.edf,D_11_SE001_RC_Train04.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_11,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_11/SE001/Train/RC/D_11_SE001_RC_Train05.edf,bigP3BCI-data/StudyD/D_11/SE001/Train/RC/D_11_SE001_RC_Train05.edf,D_11_SE001_RC_Train05.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_11,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_11/SE001/Train/RC/D_11_SE001_RC_Train06.edf,bigP3BCI-data/StudyD/D_11/SE001/Train/RC/D_11_SE001_RC_Train06.edf,D_11_SE001_RC_Train06.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_12,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_12/SE001/Test/Dyn/D_12_SE001_Dyn_Test01.edf,bigP3BCI-data/StudyD/D_12/SE001/Test/Dyn/D_12_SE001_Dyn_Test01.edf,D_12_SE001_Dyn_Test01.edf,256.0,50.625,114,32,82,9,8,72,0,173,21,152,0.12138728323699421,17,1,17,1,True,
StudyD,D_12,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_12/SE001/Test/Dyn/D_12_SE001_Dyn_Test02.edf,bigP3BCI-data/StudyD/D_12/SE001/Test/Dyn/D_12_SE001_Dyn_Test02.edf,D_12_SE001_Dyn_Test02.edf,256.0,56.5,114,32,82,9,8,72,0,220,26,194,0.11818181818181818,17,1,17,1,True,
StudyD,D_12,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_12/SE001/Test/Dyn/D_12_SE001_Dyn_Test03.edf,bigP3BCI-data/StudyD/D_12/SE001/Test/Dyn/D_12_SE001_Dyn_Test03.edf,D_12_SE001_Dyn_Test03.edf,256.0,52.375,114,32,82,9,8,72,0,187,22,165,0.11764705882352941,17,1,17,1,True,
StudyD,D_12,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_12/SE001/Test/Dyn/D_12_SE001_Dyn_Test04.edf,bigP3BCI-data/StudyD/D_12/SE001/Test/Dyn/D_12_SE001_Dyn_Test04.edf,D_12_SE001_Dyn_Test04.edf,256.0,51.375,114,32,82,9,8,72,0,179,22,157,0.12290502793296089,17,1,17,1,True,
StudyD,D_12,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_12/SE001/Test/Dyn/D_12_SE001_Dyn_Test05.edf,bigP3BCI-data/StudyD/D_12/SE001/Test/Dyn/D_12_SE001_Dyn_Test05.edf,D_12_SE001_Dyn_Test05.edf,256.0,45.75,114,32,82,9,8,72,0,134,15,119,0.11194029850746269,17,1,17,1,True,
StudyD,D_12,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_12/SE001/Test/Dyn/D_12_SE001_Dyn_Test06.edf,bigP3BCI-data/StudyD/D_12/SE001/Test/Dyn/D_12_SE001_Dyn_Test06.edf,D_12_SE001_Dyn_Test06.edf,256.0,54.625,114,32,82,9,8,72,0,205,23,182,0.11219512195121951,17,1,17,1,True,
StudyD,D_12,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_12/SE001/Test/DynBigram/D_12_SE001_DynBigram_Test01.edf,bigP3BCI-data/StudyD/D_12/SE001/Test/DynBigram/D_12_SE001_DynBigram_Test01.edf,D_12_SE001_DynBigram_Test01.edf,256.0,48.625,114,32,82,9,8,72,0,157,22,135,0.14012738853503184,17,1,17,1,True,
StudyD,D_12,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_12/SE001/Test/DynBigram/D_12_SE001_DynBigram_Test02.edf,bigP3BCI-data/StudyD/D_12/SE001/Test/DynBigram/D_12_SE001_DynBigram_Test02.edf,D_12_SE001_DynBigram_Test02.edf,256.0,47.625,114,32,82,9,8,72,0,149,17,132,0.11409395973154363,17,1,17,1,True,
StudyD,D_12,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_12/SE001/Test/DynBigram/D_12_SE001_DynBigram_Test03.edf,bigP3BCI-data/StudyD/D_12/SE001/Test/DynBigram/D_12_SE001_DynBigram_Test03.edf,D_12_SE001_DynBigram_Test03.edf,256.0,49.625,114,32,82,9,8,72,0,165,19,146,0.11515151515151516,17,1,17,1,True,
StudyD,D_12,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_12/SE001/Test/DynBigram/D_12_SE001_DynBigram_Test04.edf,bigP3BCI-data/StudyD/D_12/SE001/Test/DynBigram/D_12_SE001_DynBigram_Test04.edf,D_12_SE001_DynBigram_Test04.edf,256.0,50.25,114,32,82,9,8,72,0,170,21,149,0.12352941176470589,17,1,17,1,True,
StudyD,D_12,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_12/SE001/Test/DynBigram/D_12_SE001_DynBigram_Test05.edf,bigP3BCI-data/StudyD/D_12/SE001/Test/DynBigram/D_12_SE001_DynBigram_Test05.edf,D_12_SE001_DynBigram_Test05.edf,256.0,48.0,114,32,82,9,8,72,0,152,21,131,0.13815789473684212,17,1,17,1,True,
StudyD,D_12,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_12/SE001/Test/DynBigram/D_12_SE001_DynBigram_Test06.edf,bigP3BCI-data/StudyD/D_12/SE001/Test/DynBigram/D_12_SE001_DynBigram_Test06.edf,D_12_SE001_DynBigram_Test06.edf,256.0,47.125,114,32,82,9,8,72,0,145,19,126,0.1310344827586207,17,1,17,1,True,
StudyD,D_12,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_12/SE001/Train/RC/D_12_SE001_RC_Train11.edf,bigP3BCI-data/StudyD/D_12/SE001/Train/RC/D_12_SE001_RC_Train11.edf,D_12_SE001_RC_Train11.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_12,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_12/SE001/Train/RC/D_12_SE001_RC_Train12.edf,bigP3BCI-data/StudyD/D_12/SE001/Train/RC/D_12_SE001_RC_Train12.edf,D_12_SE001_RC_Train12.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_12,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_12/SE001/Train/RC/D_12_SE001_RC_Train13.edf,bigP3BCI-data/StudyD/D_12/SE001/Train/RC/D_12_SE001_RC_Train13.edf,D_12_SE001_RC_Train13.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_12,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_12/SE001/Train/RC/D_12_SE001_RC_Train14.edf,bigP3BCI-data/StudyD/D_12/SE001/Train/RC/D_12_SE001_RC_Train14.edf,D_12_SE001_RC_Train14.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_12,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_12/SE001/Train/RC/D_12_SE001_RC_Train15.edf,bigP3BCI-data/StudyD/D_12/SE001/Train/RC/D_12_SE001_RC_Train15.edf,D_12_SE001_RC_Train15.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_12,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_12/SE001/Train/RC/D_12_SE001_RC_Train16.edf,bigP3BCI-data/StudyD/D_12/SE001/Train/RC/D_12_SE001_RC_Train16.edf,D_12_SE001_RC_Train16.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_13,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_13/SE001/Test/Dyn/D_13_SE001_Dyn_Test01.edf,bigP3BCI-data/StudyD/D_13/SE001/Test/Dyn/D_13_SE001_Dyn_Test01.edf,D_13_SE001_Dyn_Test01.edf,256.0,120.5,114,32,82,9,8,72,0,732,87,645,0.11885245901639344,17,1,17,1,True,
StudyD,D_13,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_13/SE001/Test/Dyn/D_13_SE001_Dyn_Test02.edf,bigP3BCI-data/StudyD/D_13/SE001/Test/Dyn/D_13_SE001_Dyn_Test02.edf,D_13_SE001_Dyn_Test02.edf,256.0,108.75,114,32,82,9,8,72,0,638,76,562,0.11912225705329153,17,1,17,1,True,
StudyD,D_13,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_13/SE001/Test/Dyn/D_13_SE001_Dyn_Test03.edf,bigP3BCI-data/StudyD/D_13/SE001/Test/Dyn/D_13_SE001_Dyn_Test03.edf,D_13_SE001_Dyn_Test03.edf,256.0,142.125,114,32,82,9,8,72,0,905,106,799,0.11712707182320442,17,1,17,1,True,
StudyD,D_13,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_13/SE001/Test/Dyn/D_13_SE001_Dyn_Test04.edf,bigP3BCI-data/StudyD/D_13/SE001/Test/Dyn/D_13_SE001_Dyn_Test04.edf,D_13_SE001_Dyn_Test04.edf,256.0,112.0,114,32,82,9,8,72,0,664,78,586,0.11746987951807229,17,1,17,1,True,
StudyD,D_13,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_13/SE001/Test/Dyn/D_13_SE001_Dyn_Test05.edf,bigP3BCI-data/StudyD/D_13/SE001/Test/Dyn/D_13_SE001_Dyn_Test05.edf,D_13_SE001_Dyn_Test05.edf,256.0,120.5,114,32,82,9,8,72,0,732,87,645,0.11885245901639344,17,1,17,1,True,
StudyD,D_13,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_13/SE001/Test/Dyn/D_13_SE001_Dyn_Test06.edf,bigP3BCI-data/StudyD/D_13/SE001/Test/Dyn/D_13_SE001_Dyn_Test06.edf,D_13_SE001_Dyn_Test06.edf,256.0,135.375,114,32,82,9,8,72,0,851,101,750,0.11868390129259694,17,1,17,1,True,
StudyD,D_13,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_13/SE001/Test/DynBigram/D_13_SE001_DynBigram_Test01.edf,bigP3BCI-data/StudyD/D_13/SE001/Test/DynBigram/D_13_SE001_DynBigram_Test01.edf,D_13_SE001_DynBigram_Test01.edf,256.0,131.125,114,32,82,9,8,72,0,817,97,720,0.11872705018359853,17,1,17,1,True,
StudyD,D_13,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_13/SE001/Test/DynBigram/D_13_SE001_DynBigram_Test02.edf,bigP3BCI-data/StudyD/D_13/SE001/Test/DynBigram/D_13_SE001_DynBigram_Test02.edf,D_13_SE001_DynBigram_Test02.edf,256.0,84.125,114,32,82,9,8,72,0,441,54,387,0.12244897959183673,17,1,17,1,True,
StudyD,D_13,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_13/SE001/Test/DynBigram/D_13_SE001_DynBigram_Test03.edf,bigP3BCI-data/StudyD/D_13/SE001/Test/DynBigram/D_13_SE001_DynBigram_Test03.edf,D_13_SE001_DynBigram_Test03.edf,256.0,101.125,114,32,82,9,8,72,0,577,71,506,0.12305025996533796,17,1,17,1,True,
StudyD,D_13,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_13/SE001/Test/DynBigram/D_13_SE001_DynBigram_Test04.edf,bigP3BCI-data/StudyD/D_13/SE001/Test/DynBigram/D_13_SE001_DynBigram_Test04.edf,D_13_SE001_DynBigram_Test04.edf,256.0,111.0,114,32,82,9,8,72,0,656,78,578,0.11890243902439024,17,1,17,1,True,
StudyD,D_13,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_13/SE001/Test/DynBigram/D_13_SE001_DynBigram_Test05.edf,bigP3BCI-data/StudyD/D_13/SE001/Test/DynBigram/D_13_SE001_DynBigram_Test05.edf,D_13_SE001_DynBigram_Test05.edf,256.0,133.25,114,32,82,9,8,72,0,834,100,734,0.11990407673860912,17,1,17,1,True,
StudyD,D_13,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_13/SE001/Test/DynBigram/D_13_SE001_DynBigram_Test06.edf,bigP3BCI-data/StudyD/D_13/SE001/Test/DynBigram/D_13_SE001_DynBigram_Test06.edf,D_13_SE001_DynBigram_Test06.edf,256.0,140.125,114,32,82,9,8,72,0,889,107,782,0.1203599550056243,17,1,17,1,True,
StudyD,D_13,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_13/SE001/Train/RC/D_13_SE001_RC_Train01.edf,bigP3BCI-data/StudyD/D_13/SE001/Train/RC/D_13_SE001_RC_Train01.edf,D_13_SE001_RC_Train01.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_13,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_13/SE001/Train/RC/D_13_SE001_RC_Train02.edf,bigP3BCI-data/StudyD/D_13/SE001/Train/RC/D_13_SE001_RC_Train02.edf,D_13_SE001_RC_Train02.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
