study,subject,session,phase,condition,file,file_name,stimulus_code,count,fraction
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,199,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,200,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,201,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,202,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,203,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,204,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,205,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,206,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,207,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,208,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,209,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,210,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,211,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,212,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,213,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,214,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,215,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,216,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,217,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,218,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,219,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,220,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,221,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,222,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,223,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,224,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,225,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,226,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,227,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,228,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,229,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,230,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,231,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,232,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,233,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,234,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,235,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,236,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,237,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,238,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,239,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,240,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,241,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,242,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,243,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,244,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,245,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,246,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,247,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,248,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,249,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,250,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,251,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,252,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,253,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,254,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,255,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,256,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,257,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,258,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,259,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,260,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,261,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,262,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,263,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,264,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,265,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,266,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,267,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,268,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,269,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,270,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,271,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,272,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,273,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,274,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,275,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,276,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,277,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,278,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,279,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,280,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,281,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,282,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,283,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,284,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,285,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,286,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,287,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,288,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,289,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,290,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,291,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,292,1,0.001388888888888889
StudyE,E_08,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Train/CB/E_08_SE001_CB_Train02.edf,E_08_SE001_CB_Train02.edf,293,1,0.001388888888888889
