study,subject,session,phase,condition,file,file_name,flag_type,detail
StudyE,E_03,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Test/CB/E_03_SE001_CB_Test02.edf,E_03_SE001_CB_Test02.edf,fixed_block_remainder,12 target flashes is not divisible by 10. Last 2 target flashes are not assigned to a character block.
StudyE,E_03,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Test/CB/E_03_SE001_CB_Test02.edf,E_03_SE001_CB_Test02.edf,low_currenttarget_agreement,Character block 1 majority agreement is 50.0%.
StudyE,E_03,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Test/CB/E_03_SE001_CB_Test03.edf,E_03_SE001_CB_Test03.edf,fixed_block_remainder,25 target flashes is not divisible by 10. Last 5 target flashes are not assigned to a character block.
StudyE,E_03,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Test/CB/E_03_SE001_CB_Test03.edf,E_03_SE001_CB_Test03.edf,low_currenttarget_agreement,Character block 1 majority agreement is 30.0%.
StudyE,E_03,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Test/CB/E_03_SE001_CB_Test03.edf,E_03_SE001_CB_Test03.edf,low_currenttarget_agreement,Character block 2 majority agreement is 40.0%.
StudyE,E_03,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Test/CB/E_03_SE001_CB_Test04.edf,E_03_SE001_CB_Test04.edf,fixed_block_remainder,19 target flashes is not divisible by 10. Last 9 target flashes are not assigned to a character block.
StudyE,E_03,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Test/CB/E_03_SE001_CB_Test04.edf,E_03_SE001_CB_Test04.edf,low_currenttarget_agreement,Character block 1 majority agreement is 40.0%.
StudyE,E_03,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Test/CB/E_03_SE001_CB_Test05.edf,E_03_SE001_CB_Test05.edf,fixed_block_remainder,23 target flashes is not divisible by 10. Last 3 target flashes are not assigned to a character block.
StudyE,E_03,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Test/CB/E_03_SE001_CB_Test05.edf,E_03_SE001_CB_Test05.edf,low_currenttarget_agreement,Character block 1 majority agreement is 50.0%.
StudyE,E_03,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_03/SE001/Test/CB/E_03_SE001_CB_Test05.edf,E_03_SE001_CB_Test05.edf,low_currenttarget_agreement,Character block 2 majority agreement is 40.0%.
StudyE,E_04,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Test/CB/E_04_SE001_CB_Test01.edf,E_04_SE001_CB_Test01.edf,low_currenttarget_agreement,Character block 1 majority agreement is 60.0%.
StudyE,E_04,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Test/CB/E_04_SE001_CB_Test01.edf,E_04_SE001_CB_Test01.edf,low_currenttarget_agreement,Character block 2 majority agreement is 70.0%.
StudyE,E_04,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Test/CB/E_04_SE001_CB_Test01.edf,E_04_SE001_CB_Test01.edf,low_currenttarget_agreement,Character block 3 majority agreement is 60.0%.
StudyE,E_04,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Test/CB/E_04_SE001_CB_Test01.edf,E_04_SE001_CB_Test01.edf,low_currenttarget_agreement,Character block 4 majority agreement is 80.0%.
StudyE,E_04,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Test/CB/E_04_SE001_CB_Test02.edf,E_04_SE001_CB_Test02.edf,fixed_block_remainder,31 target flashes is not divisible by 10. Last 1 target flashes are not assigned to a character block.
StudyE,E_04,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Test/CB/E_04_SE001_CB_Test02.edf,E_04_SE001_CB_Test02.edf,low_currenttarget_agreement,Character block 1 majority agreement is 60.0%.
StudyE,E_04,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Test/CB/E_04_SE001_CB_Test02.edf,E_04_SE001_CB_Test02.edf,low_currenttarget_agreement,Character block 2 majority agreement is 40.0%.
StudyE,E_04,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Test/CB/E_04_SE001_CB_Test02.edf,E_04_SE001_CB_Test02.edf,low_currenttarget_agreement,Character block 3 majority agreement is 50.0%.
StudyE,E_04,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Test/CB/E_04_SE001_CB_Test03.edf,E_04_SE001_CB_Test03.edf,fixed_block_remainder,26 target flashes is not divisible by 10. Last 6 target flashes are not assigned to a character block.
StudyE,E_04,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Test/CB/E_04_SE001_CB_Test03.edf,E_04_SE001_CB_Test03.edf,low_currenttarget_agreement,Character block 1 majority agreement is 60.0%.
StudyE,E_04,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Test/CB/E_04_SE001_CB_Test03.edf,E_04_SE001_CB_Test03.edf,low_currenttarget_agreement,Character block 2 majority agreement is 40.0%.
StudyE,E_04,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Test/CB/E_04_SE001_CB_Test04.edf,E_04_SE001_CB_Test04.edf,fixed_block_remainder,26 target flashes is not divisible by 10. Last 6 target flashes are not assigned to a character block.
StudyE,E_04,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Test/CB/E_04_SE001_CB_Test04.edf,E_04_SE001_CB_Test04.edf,low_currenttarget_agreement,Character block 1 majority agreement is 40.0%.
StudyE,E_04,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Test/CB/E_04_SE001_CB_Test04.edf,E_04_SE001_CB_Test04.edf,low_currenttarget_agreement,Character block 2 majority agreement is 60.0%.
StudyE,E_04,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Test/CB/E_04_SE001_CB_Test05.edf,E_04_SE001_CB_Test05.edf,fixed_block_remainder,42 target flashes is not divisible by 10. Last 2 target flashes are not assigned to a character block.
StudyE,E_04,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Test/CB/E_04_SE001_CB_Test05.edf,E_04_SE001_CB_Test05.edf,low_currenttarget_agreement,Character block 2 majority agreement is 60.0%.
StudyE,E_04,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Test/CB/E_04_SE001_CB_Test05.edf,E_04_SE001_CB_Test05.edf,low_currenttarget_agreement,Character block 3 majority agreement is 80.0%.
StudyE,E_04,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Test/CB/E_04_SE001_CB_Test05.edf,E_04_SE001_CB_Test05.edf,low_currenttarget_agreement,Character block 4 majority agreement is 50.0%.
StudyE,E_05,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Test/CB/E_05_SE001_CB_Test01.edf,E_05_SE001_CB_Test01.edf,fixed_block_remainder,17 target flashes is not divisible by 10. Last 7 target flashes are not assigned to a character block.
StudyE,E_05,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Test/CB/E_05_SE001_CB_Test01.edf,E_05_SE001_CB_Test01.edf,low_currenttarget_agreement,Character block 1 majority agreement is 30.0%.
StudyE,E_05,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Test/CB/E_05_SE001_CB_Test02.edf,E_05_SE001_CB_Test02.edf,fixed_block_remainder,12 target flashes is not divisible by 10. Last 2 target flashes are not assigned to a character block.
StudyE,E_05,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Test/CB/E_05_SE001_CB_Test02.edf,E_05_SE001_CB_Test02.edf,low_currenttarget_agreement,Character block 1 majority agreement is 30.0%.
StudyE,E_05,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Test/CB/E_05_SE001_CB_Test03.edf,E_05_SE001_CB_Test03.edf,fixed_block_remainder,13 target flashes is not divisible by 10. Last 3 target flashes are not assigned to a character block.
StudyE,E_05,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Test/CB/E_05_SE001_CB_Test03.edf,E_05_SE001_CB_Test03.edf,low_currenttarget_agreement,Character block 1 majority agreement is 30.0%.
StudyE,E_05,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Test/CB/E_05_SE001_CB_Test04.edf,E_05_SE001_CB_Test04.edf,fixed_block_remainder,22 target flashes is not divisible by 10. Last 2 target flashes are not assigned to a character block.
StudyE,E_05,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Test/CB/E_05_SE001_CB_Test04.edf,E_05_SE001_CB_Test04.edf,low_currenttarget_agreement,Character block 1 majority agreement is 70.0%.
StudyE,E_05,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Test/CB/E_05_SE001_CB_Test04.edf,E_05_SE001_CB_Test04.edf,low_currenttarget_agreement,Character block 2 majority agreement is 40.0%.
StudyE,E_05,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Test/CB/E_05_SE001_CB_Test05.edf,E_05_SE001_CB_Test05.edf,fixed_block_remainder,14 target flashes is not divisible by 10. Last 4 target flashes are not assigned to a character block.
StudyE,E_05,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Test/CB/E_05_SE001_CB_Test05.edf,E_05_SE001_CB_Test05.edf,low_currenttarget_agreement,Character block 1 majority agreement is 40.0%.
StudyE,E_06,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_06/SE001/Test/CB/E_06_SE001_CB_Test01.edf,E_06_SE001_CB_Test01.edf,fixed_block_remainder,25 target flashes is not divisible by 10. Last 5 target flashes are not assigned to a character block.
StudyE,E_06,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_06/SE001/Test/CB/E_06_SE001_CB_Test01.edf,E_06_SE001_CB_Test01.edf,low_currenttarget_agreement,Character block 1 majority agreement is 60.0%.
StudyE,E_06,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_06/SE001/Test/CB/E_06_SE001_CB_Test01.edf,E_06_SE001_CB_Test01.edf,low_currenttarget_agreement,Character block 2 majority agreement is 50.0%.
StudyE,E_06,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_06/SE001/Test/CB/E_06_SE001_CB_Test02.edf,E_06_SE001_CB_Test02.edf,fixed_block_remainder,32 target flashes is not divisible by 10. Last 2 target flashes are not assigned to a character block.
StudyE,E_06,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_06/SE001/Test/CB/E_06_SE001_CB_Test02.edf,E_06_SE001_CB_Test02.edf,low_currenttarget_agreement,Character block 1 majority agreement is 60.0%.
StudyE,E_06,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_06/SE001/Test/CB/E_06_SE001_CB_Test02.edf,E_06_SE001_CB_Test02.edf,low_currenttarget_agreement,Character block 2 majority agreement is 50.0%.
StudyE,E_06,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_06/SE001/Test/CB/E_06_SE001_CB_Test02.edf,E_06_SE001_CB_Test02.edf,low_currenttarget_agreement,Character block 3 majority agreement is 60.0%.
StudyE,E_06,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_06/SE001/Test/CB/E_06_SE001_CB_Test03.edf,E_06_SE001_CB_Test03.edf,fixed_block_remainder,25 target flashes is not divisible by 10. Last 5 target flashes are not assigned to a character block.
StudyE,E_06,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_06/SE001/Test/CB/E_06_SE001_CB_Test03.edf,E_06_SE001_CB_Test03.edf,low_currenttarget_agreement,Character block 1 majority agreement is 70.0%.
StudyE,E_06,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_06/SE001/Test/CB/E_06_SE001_CB_Test03.edf,E_06_SE001_CB_Test03.edf,low_currenttarget_agreement,Character block 2 majority agreement is 80.0%.
StudyE,E_06,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_06/SE001/Test/CB/E_06_SE001_CB_Test04.edf,E_06_SE001_CB_Test04.edf,fixed_block_remainder,37 target flashes is not divisible by 10. Last 7 target flashes are not assigned to a character block.
StudyE,E_06,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_06/SE001/Test/CB/E_06_SE001_CB_Test04.edf,E_06_SE001_CB_Test04.edf,low_currenttarget_agreement,Character block 1 majority agreement is 80.0%.
StudyE,E_06,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_06/SE001/Test/CB/E_06_SE001_CB_Test04.edf,E_06_SE001_CB_Test04.edf,low_currenttarget_agreement,Character block 2 majority agreement is 40.0%.
StudyE,E_06,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_06/SE001/Test/CB/E_06_SE001_CB_Test04.edf,E_06_SE001_CB_Test04.edf,low_currenttarget_agreement,Character block 3 majority agreement is 50.0%.
StudyE,E_06,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_06/SE001/Test/CB/E_06_SE001_CB_Test05.edf,E_06_SE001_CB_Test05.edf,fixed_block_remainder,28 target flashes is not divisible by 10. Last 8 target flashes are not assigned to a character block.
StudyE,E_06,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_06/SE001/Test/CB/E_06_SE001_CB_Test05.edf,E_06_SE001_CB_Test05.edf,low_currenttarget_agreement,Character block 1 majority agreement is 50.0%.
StudyE,E_06,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_06/SE001/Test/CB/E_06_SE001_CB_Test05.edf,E_06_SE001_CB_Test05.edf,low_currenttarget_agreement,Character block 2 majority agreement is 80.0%.
StudyE,E_07,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_07/SE001/Test/CB/E_07_SE001_CB_Test01.edf,E_07_SE001_CB_Test01.edf,fixed_block_remainder,8 target flashes is not divisible by 10. Last 8 target flashes are not assigned to a character block.
StudyE,E_07,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_07/SE001/Test/CB/E_07_SE001_CB_Test02.edf,E_07_SE001_CB_Test02.edf,fixed_block_remainder,16 target flashes is not divisible by 10. Last 6 target flashes are not assigned to a character block.
StudyE,E_07,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_07/SE001/Test/CB/E_07_SE001_CB_Test02.edf,E_07_SE001_CB_Test02.edf,low_currenttarget_agreement,Character block 1 majority agreement is 20.0%.
StudyE,E_07,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_07/SE001/Test/CB/E_07_SE001_CB_Test03.edf,E_07_SE001_CB_Test03.edf,fixed_block_remainder,12 target flashes is not divisible by 10. Last 2 target flashes are not assigned to a character block.
StudyE,E_07,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_07/SE001/Test/CB/E_07_SE001_CB_Test03.edf,E_07_SE001_CB_Test03.edf,low_currenttarget_agreement,Character block 1 majority agreement is 20.0%.
StudyE,E_07,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_07/SE001/Test/CB/E_07_SE001_CB_Test04.edf,E_07_SE001_CB_Test04.edf,low_currenttarget_agreement,Character block 1 majority agreement is 20.0%.
StudyE,E_07,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_07/SE001/Test/CB/E_07_SE001_CB_Test05.edf,E_07_SE001_CB_Test05.edf,fixed_block_remainder,16 target flashes is not divisible by 10. Last 6 target flashes are not assigned to a character block.
StudyE,E_07,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_07/SE001/Test/CB/E_07_SE001_CB_Test05.edf,E_07_SE001_CB_Test05.edf,low_currenttarget_agreement,Character block 1 majority agreement is 20.0%.
StudyE,E_08,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Test/CB/E_08_SE001_CB_Test01.edf,E_08_SE001_CB_Test01.edf,fixed_block_remainder,35 target flashes is not divisible by 10. Last 5 target flashes are not assigned to a character block.
StudyE,E_08,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Test/CB/E_08_SE001_CB_Test01.edf,E_08_SE001_CB_Test01.edf,low_currenttarget_agreement,Character block 1 majority agreement is 50.0%.
StudyE,E_08,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Test/CB/E_08_SE001_CB_Test01.edf,E_08_SE001_CB_Test01.edf,low_currenttarget_agreement,Character block 2 majority agreement is 50.0%.
StudyE,E_08,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Test/CB/E_08_SE001_CB_Test01.edf,E_08_SE001_CB_Test01.edf,low_currenttarget_agreement,Character block 3 majority agreement is 60.0%.
StudyE,E_08,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Test/CB/E_08_SE001_CB_Test02.edf,E_08_SE001_CB_Test02.edf,fixed_block_remainder,35 target flashes is not divisible by 10. Last 5 target flashes are not assigned to a character block.
StudyE,E_08,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Test/CB/E_08_SE001_CB_Test02.edf,E_08_SE001_CB_Test02.edf,low_currenttarget_agreement,Character block 1 majority agreement is 80.0%.
StudyE,E_08,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Test/CB/E_08_SE001_CB_Test02.edf,E_08_SE001_CB_Test02.edf,low_currenttarget_agreement,Character block 3 majority agreement is 60.0%.
StudyE,E_08,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Test/CB/E_08_SE001_CB_Test03.edf,E_08_SE001_CB_Test03.edf,fixed_block_remainder,56 target flashes is not divisible by 10. Last 6 target flashes are not assigned to a character block.
StudyE,E_08,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Test/CB/E_08_SE001_CB_Test03.edf,E_08_SE001_CB_Test03.edf,low_currenttarget_agreement,Character block 1 majority agreement is 60.0%.
StudyE,E_08,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Test/CB/E_08_SE001_CB_Test03.edf,E_08_SE001_CB_Test03.edf,low_currenttarget_agreement,Character block 2 majority agreement is 70.0%.
StudyE,E_08,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Test/CB/E_08_SE001_CB_Test03.edf,E_08_SE001_CB_Test03.edf,low_currenttarget_agreement,Character block 3 majority agreement is 70.0%.
StudyE,E_08,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Test/CB/E_08_SE001_CB_Test03.edf,E_08_SE001_CB_Test03.edf,low_currenttarget_agreement,Character block 4 majority agreement is 40.0%.
StudyE,E_08,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Test/CB/E_08_SE001_CB_Test04.edf,E_08_SE001_CB_Test04.edf,low_currenttarget_agreement,Character block 3 majority agreement is 70.0%.
StudyE,E_08,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Test/CB/E_08_SE001_CB_Test04.edf,E_08_SE001_CB_Test04.edf,low_currenttarget_agreement,Character block 5 majority agreement is 60.0%.
StudyE,E_08,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Test/CB/E_08_SE001_CB_Test05.edf,E_08_SE001_CB_Test05.edf,fixed_block_remainder,53 target flashes is not divisible by 10. Last 3 target flashes are not assigned to a character block.
StudyE,E_08,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Test/CB/E_08_SE001_CB_Test05.edf,E_08_SE001_CB_Test05.edf,low_currenttarget_agreement,Character block 1 majority agreement is 70.0%.
StudyE,E_08,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Test/CB/E_08_SE001_CB_Test05.edf,E_08_SE001_CB_Test05.edf,low_currenttarget_agreement,Character block 2 majority agreement is 80.0%.
StudyE,E_08,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_08/SE001/Test/CB/E_08_SE001_CB_Test05.edf,E_08_SE001_CB_Test05.edf,low_currenttarget_agreement,Character block 3 majority agreement is 60.0%.
